r1bqk2r/1p2ppbp/p1np2p1/2pN4/P3P1n1/3PB1P1/1PP2PBP/R2QK1NR w KQkq - 2 9	e3c1,c2c3,e3f4,e3g5,a1b1,e3d2,d1c1,d1d2,d1e2,g1e2,g1f3,d1b1,h2h4,d5c3,g2h3,g1h3
rnbqk2r/ppp2ppp/3b4/6N1/3Pp3/8/PPP2PPP/R1BQKB1R b KQkq - 1 8	e8g8,d8e7,c8f5,d8d7,h7h6,d8f6,b8d7,d6e7,f7f5,f7f6,e4e3,b8c6,h8f8,d6b4,g7g6,c7c6
r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/P7/1PP2PPP/RNBQKB1R b KQkq - 0 5	f8c5,g8f6,f8e7,a7a6,d8c7,d7d6,e6e5,g8e7,h7h5,d7d5,h7h6,a8b8,d8b6,d8a5,c6d4,b7b6
r2qkb1r/1p3ppp/p1npbn2/4p1B1/4P3/N1N2P2/PPP3PP/R2QKB1R b KQkq - 3 9	f8e7,b7b5,c6e7,c6b4,a8b8,d6d5,a8c8,h7h5,h7h6,d8c7,c6d4,g7g6,d8b6,b7b6,h8g8,d8a5
r2qk2r/1p2bppp/p1npbn2/4p1B1/4P3/N1N2P2/PPP3PP/R2QKB1R w KQkq - 4 10	a3c4,g5f6,g5e3,f1c4,a1b1,g5c1,h2h4,g2g3,a3b1,d1d3,d1e2,d1d2,f1e2,a1c1,g5h4,d1c1
r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1B3N1P/PPPP1PP1/RNBQR1K1 w kq - 1 9	d2d3,b1c3,c2c3,d2d4,a2a3,a2a4,c2c4,d1e2,f3h2,b3d5,b1a3,g1h1,g1h2,g1f1,e1e2,f3g5
r1bqk1nr/pp1p1ppp/2n1p3/2b5/3NP3/P7/1PP2PPP/RNBQKB1R w KQkq - 1 6	c1e3,d4b3,d4c6,d4f3,d4b5,c2c3,d4e2,d4e6,b1d2,b1c3,d4f5,f1b5,a3a4,g2g3,f1e2,f1d3
rnbq1rk1/pp2ppbp/6p1/2p5/3PP3/2P5/P3BPPP/1RBQK1NR w K - 0 9	g1f3,c1e3,e4e5,h2h4,e2c4,c1b2,d4c5,d4d5,a2a4,d1c2,c1f4,h2h3,e2b5,c1g5,a2a3,c1d2
rnbqk2r/ppp2ppp/3b4/8/3Pp3/5N2/PPP2PPP/R1BQKB1R w KQkq - 0 8	f3g5,f3e5,f3d2,d1e2,f3g1,c1g5,c1d2,h2h4,c1e3,c2c3,h2h3,a2a3,f1c4,a2a4,f1b5,f1e2
rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPPQ1PPP/R3KB1R b KQkq - 3 8	b8d7,f8e7,h7h5,h7h6,d8c7,b8c6,d8c8,b7b5,g7g6,f6g4,b7b6,d8e7,d8d7,e6d7,e6c8,e6g4
r1bqkb1r/pp2pppp/2n2n2/3p4/3P4/2PB3P/PP3PP1/RNBQK1NR b KQkq - 0 6	e7e5,g7g6,d8c7,e7e6,f6e4,a7a6,b7b6,h7h6,d8b6,c8e6,c8d7,f6d7,f6g8,d8d7,d8d6,d8a5
rnbqk2r/pp2ppbp/3p1np1/8/3NP3/2N1B2P/PPP2PP1/R2QKB1R b KQkq - 2 7	e8g8,b8c6,a7a6,b8d7,c8d7,b7b6,h7h5,d8c7,h7h6,f6d7,b8a6,d8d7,e7e6,d8a5,a7a5,g7f8
rnbq1rk1/pp2ppbp/3p1np1/8/3NP3/2N1B2P/PPP2PP1/R2QKB1R w KQ - 3 8	f1e2,d1d2,g2g4,f1c4,f1b5,a2a4,f1d3,d1e2,d4b3,a2a3,d1d3,f2f3,d1c1,d4f3,g2g3,d1f3
r1bq1rk1/pp2ppbp/2n2np1/2pp4/2PP4/2N1PNP1/PP3PBP/R1BQK2R w KQ - 0 8	c4d5,c3d5,e1g1,d1a4,d1b3,d4c5,d1e2,f3e5,h2h3,b2b3,c3e2,d1d2,h2h4,c3a4,c1d2,a2a4
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1B3N1P/PPPP1PP1/RNBQR1K1 b kq - 0 8	c6a5,e8g8,c8e6,c8b7,c8d7,h7h6,a6a5,d8d7,c6d4,f6d7,c6b8,a8b8,c6a7,b5b4,c6b4,a8a7
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/2PBP3/PP1N1PPP/R2QK1NR b KQkq - 1 6	f8d6,f8e7,a7a5,g7g6,h7h6,c5d4,b7b6,c8d7,a7a6,d8b6,c5c4,d8e7,d8d7,f6d7,d8a5,c6e7
rnbqk2r/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R w KQkq - 2 8	d1d3,c1e3,e1g1,g2g4,f2f3,a2a4,e2f3,f2f4,c1g5,h2h3,h1g1,a2a3,h2h4,b3d2,c1d2,e2d3
r1bqk2r/pp2ppbp/2n2np1/2pp4/2PP4/2N2NPP/PP2PPB1/R1BQK2R b KQkq - 0 7	d5c4,e8g8,c5d4,c8e6,c8f5,c6a5,h7h5,f6e4,h7h6,d8b6,c6d4,e7e6,a7a6,f6d7,d8a5,a7a5
rnbqkb1r/1p3ppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQK2R b KQkq - 1 7	f8e7,c8e6,b8c6,h7h6,d8c7,c8d7,b7b5,b8d7,h7h5,g7g6,a6a5,b7b6,d8b6,d8d7,d8e7,f6d7
r1bqkb1r/pp2pppp/2n2n2/3p4/3P4/2PB4/PP1N1PPP/R1BQK1NR b KQkq - 2 6	c8g4,d8c7,g7g6,a7a6,e7e5,d8b6,e7e6,d8d6,d8a5,a7a5,c8d7,c8e6,h7h6,f6d7,a8b8,h7h5
rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/P4NP1/1P2PPBP/RNBQ1RK1 b - - 2 7	d7d6,f8e8,c7c5,a7a5,c7c6,d8c8,d7d5,f6e4,d8e8,b8a6,h7h6,g8h8,a7a6,b7c6,h7h5,g7g6
r1bqkb1r/ppp2ppp/2n2n2/3p4/3NP3/2N2P2/PPP3PP/R1BQKB1R b KQkq - 1 6	f8b4,d5e4,f8c5,f8d6,c6d4,a7a6,f8e7,d8d7,d8e7,a8b8,c6e5,c8d7,h7h6,a7a5,c6a5,c6b8
r2qkb1r/pp2pppp/2n2n2/3p4/3P2b1/2PB4/PP1N1PPP/R1BQK1NR w KQkq - 3 7	g1e2,g1f3,d1c2,d3e2,f2f3,d1a4,d2f3,d1b3,d1g4,d1f3,d1e2,d2c4,d3c2,f2f4,d3f5,d3b5
rnbqkb1r/ppp2ppp/8/3p4/3Pn3/4BN2/PPP2PPP/RN1QKB1R b KQkq - 1 6	f8d6,c8f5,f8b4,b8c6,f8e7,b8d7,g7g6,c7c6,c8e6,h7h6,d8f6,c8g4,e4f6,f7f5,a7a5,a7a6
r1bqk2r/pp1pppbp/2n2np1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 b kq - 5 6	d7d6,e8g8,h7h5,d7d5,f6g4,e7e5,d8b6,a8b8,d8a5,f6h5,e7e6,c6d4,a7a5,b7b6,h7h6,d8c7
rnbqk2r/ppp1bppp/8/3p4/3Pn3/4BN2/PPP2PPP/RN1QKB1R w KQkq - 2 7	f1d3,c2c4,f1b5,f1e2,c2c3,h2h3,a2a3,f3d2,d1c1,f3e5,g2g3,b1d2,a2a4,b1c3,e3f4,d1d3
rnbq1rk1/ppp1ppbp/6p1/8/3PP3/2P5/P3BPPP/1RBQK1NR b K - 4 8	e7e5,c7c5,b7b6,b8d7,a7a6,f8e8,d8d6,h7h6,c7c6,b8c6,e7e6,d8d7,c8e6,d8e8,b8a6,b7b5
r1bqk2r/pp3ppp/2nbpn2/2pp4/3P1B2/2PBP3/PP1N1PPP/R2QK1NR w KQkq - 2 7	d4c5,f4d6,f4g3,g1e2,d2f3,f4g5,g1f3,g2g3,d1f3,g1h3,d1a4,d3b5,a1b1,a2a3,a1c1,a2a4
rnbqk2r/pp2bppp/3pp3/3nP3/2BP4/5N2/PP3PPP/RNBQK2R w KQkq - 1 8	e1g1,d1e2,h2h3,e5d6,a2a3,c1d2,d1c2,c4b3,b1c3,d1d3,h2h4,b1d2,b1a3,c4d5,b2b3,a2a4
r1bq1rk1/pp1pppbp/2n2np1/2p5/2PP4/2N1PNP1/PP3PBP/R1BQK2R b KQ - 0 7	d7d5,a8b8,d7d6,c5d4,e7e6,a7a6,f8e8,c6a5,h7h6,h7h5,b7b6,d8c7,f6e8,c6b8,c6b4,f6h5
r1bqk2r/pppp1ppp/2n2n2/1Bb5/3NP3/2P5/PP3PPP/RNBQ1RK1 b kq - 2 7	e8g8,a7a6,c5e7,c6e5,f6g8,c5b6,h7h6,h7h5,c6e7,c5d4,e8f8,a8b8,a7a5,g7g6,c6d4,c5f8
r1bqkb1r/pp3ppp/2n2n2/3pp3/3P4/2PB3P/PP3PP1/RNBQK1NR w KQkq - 0 7	d4e5,d3c2,g1e2,c1e3,a2a4,b1d2,d3b5,c1g5,b2b3,a2a3,c1d2,b1a3,d3e2,d1d2,d1a4,d1e2
rnbqk2r/pp2bppp/3pp3/3nP3/2BP4/5N2/PP3PPP/RNBQ1RK1 b kq - 2 8	e8g8,d6e5,b8c6,a7a6,b7b6,a7a5,d5b6,d8b6,c8d7,h7h6,b8d7,b8a6,d5b4,d8c7,d8d7,d8a5
rn1q1rk1/pbp1bppp/1p1ppn2/8/2PP4/P4NP1/1P2PPBP/RNBQ1RK1 w - - 0 8	b1c3,b2b4,h2h4,d1b3,d1d3,b2b3,f1e1,a1a2,d4d5,c1f4,e2e3,c1g5,d1c2,a3a4,c1e3,h2h3
r1bqkb1r/ppp2ppp/2n2n2/3p4/3NP3/5P2/PPP3PP/RNBQKB1R w KQkq - 0 6	b1c3,f1b5,e4d5,f1e2,d4c6,c1e3,c1g5,c1f4,d4b3,a2a4,c2c3,a2a3,d4b5,d1d2,b1a3,g2g3
r1bqk2r/pp2ppbp/2np1np1/2p5/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w kq - 0 7	d2d4,d2d3,a2a3,a1b1,b2b3,h2h3,e2e3,f1e1,d1c2,a2a4,h2h4,f3g5,d1e1,f3h4,g1h1,d1a4
rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN1B3/PPPQ1PPP/R3KB1R w KQkq - 4 9	f2f3,f2f4,e1c1,h2h4,h2h3,f1e2,a2a3,d2d3,c3d5,a1d1,g2g3,f1d3,a2a4,d2d1,a1b1,e3g5
r1bq1rk1/pp1pppbp/2n2np1/2p5/P1P5/2NP1NP1/1P2PPBP/R1BQK2R b KQ - 0 7	d7d5,d7d6,h7h6,a8b8,c6a5,f8e8,e7e6,f6e8,a7a6,c6b4,d8c7,a7a5,b7b6,f6h5,d8b6,d8a5
r1bq1rk1/pp2ppbp/2n2np1/2pp4/P1P5/2NP1NP1/1P2PPBP/R1BQK2R w KQ - 0 8	c3d5,c4d5,f3d2,a4a5,e1g1,c1d2,d1b3,a1a3,c1f4,c1g5,h2h3,h2h4,f3g5,d1c2,d1d2,d3d4
r1bqkb1r/pp2pppp/2n2n2/3p2B1/3P4/2PB4/PP3PPP/RN1QK1NR b KQkq - 2 6	c8g4,h7h6,d8c7,d8b6,a7a6,c8d7,e7e5,g7g6,f6e4,d8d6,e7e6,d8d7,f6d7,a7a5,d8a5,c8e6
rnbqk2r/pp2ppbp/6p1/2p5/3PP3/2P1B3/P4PPP/R2QKBNR w KQkq - 0 8	g1f3,d1d2,h2h3,a1c1,f1c4,a1b1,f1b5,f1e2,f1d3,d1a4,a2a4,d1c2,g1e2,h2h4,f2f4,d1d3
r1bq1rk1/2p1bppp/p1np1n2/1p2p3/4P3/PB3N2/1PPP1PPP/RNBQR1K1 w - - 1 9	c2c3,d2d3,h2h3,b1c3,b3a2,d1e2,a3a4,g1f1,c2c4,g1h1,e1f1,b3d5,e1e3,a1a2,g2g3,d2d4
rnbq1rk1/ppp2ppp/5n2/3p4/1b1P4/2NBP3/PP3PPP/R1BQK1NR w KQ - 0 7	g1e2,a2a3,h2h3,g1f3,c1d2,d3c2,a1b1,d1c2,d3b1,f2f3,d1b3,d1d2,a2a4,d1a4,d3b5,e1f1
rn1qkb1r/pp1bpp1p/3p1np1/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq - 3 7	f8g7,b8c6,a7a6,h7h5,d8c8,h7h6,b8a6,d8b6,e7e6,a7a5,d8c7,b7b6,d7c6,d7c8,d8a5,h8g8
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/PB3N2/1PPP1PPP/RNBQR1K1 b kq - 0 8	c6a5,e8g8,c8e6,h7h6,c8g4,c8b7,c6d4,c8d7,a8b8,c6a7,f6d7,c6b8,d8d7,a6a5,a8a7,f6g4
r1bq1rk1/2p1bppp/p1np1n2/3Np3/Pp2P3/1B3N2/1PPP1PPP/R1BQR1K1 b - - 1 10	c6a5,c8g4,a8b8,c8d7,f6d5,h7h6,a6a5,c8e6,c8b7,f8e8,d8d7,g8h8,a8a7,f6g4,c6d4,f6d7
r1bq1rk1/2p1bppp/p2p1n2/n2Np3/Pp2P3/1B3N2/1PPP1PPP/R1BQR1K1 w - - 2 11	b3a2,d5e7,d2d4,d5f6,c2c3,d5b4,d2d3,h2h3,e1e3,d1e2,d5e3,c2c4,e1f1,a1b1,g1h1,g1f1
rnbqr1k1/ppp2pbp/3p1np1/8/2PNP3/2N1B3/PP2BPPP/R2QK2R w KQ - 1 9	d1c2,f2f3,d1d3,e1g1,d1d2,e2f3,h2h3,a1c1,d1b1,e4e5,a2a3,a1b1,e2d3,e3g5,b2b3,a2a4
rnbqk2r/ppp1ppbp/6p1/8/3PP3/2P1B3/P4PPP/R2QKBNR b KQkq - 2 7	c7c5,e8g8,e7e5,b8d7,c7c6,c8d7,a7a6,b7b6,d8d6,h7h6,b8c6,a7a5,c8e6,e7e6,h7h5,b8a6
r1bq1rk1/4bppp/p2p1n2/npp1p3/4P3/1B1P1N1P/PPPN1PP1/R1BQR1K1 w - - 0 11	c2c3,d2f1,d1e2,c2c4,a2a4,f3h2,a2a3,g1h2,a1b1,g1h1,d2b1,e1e2,g1f1,f3g5,e1f1,e1e3
rnbq1rk1/ppp2pbp/3p1np1/8/2PNP3/2N1B3/PP2BPPP/R2QK2R b KQ - 0 8	c7c6,f8e8,b8c6,a7a6,h7h5,b8d7,c8d7,d8e7,b8a6,f6d7,d8e8,a7a5,c7c5,g7h8,f6e8,b7b6
r1bqk2r/pp3ppp/2nbpn2/1Bpp4/3P1B2/2P1P2N/PP1N1PPP/R2QK2R b KQkq - 3 7	e8g8,c5d4,h7h6,a7a5,d8e7,a7a6,d6f4,d6c7,c5c4,d8d7,d6b8,d6e7,d6f8,a8b8,g7g6,d8c7
rnbq1rk1/ppp2ppp/5n2/3p4/1b1P4/2NBPN2/PP3PPP/R1BQK2R b KQ - 1 7	b4d6,f8e8,h7h6,c8g4,b8d7,c7c6,a7a6,b4e7,a7a5,d8e7,c7c5,b7b6,b8c6,b8a6,c8e6,b4a5
r1bqkb1r/pp1p1ppp/2n1pn2/8/3NP3/2NQ4/PPP2PPP/R1B1KB1R b KQkq - 4 6	d8c7,d7d5,f8c5,f8b4,d8b6,f8e7,d7d6,d8a5,h7h6,c6d4,h7h5,a7a6,a8b8,f6g4,e6e5,c6b4
r2qkb1r/pp1bpp1p/2np1np1/8/3NP3/2N5/PPP1BPPP/R1BQK2R w KQkq - 4 8	c1e3,e1g1,a2a4,h2h3,h2h4,d4f3,d4b3,d4c6,f2f3,c1g5,a2a3,a1b1,e2f3,d1d3,f2f4,g2g3
r1bqk2r/pp3ppp/2nbpn2/2pp4/3P1B2/2P1P2P/PP1N1PP1/R2QKBNR w KQkq - 1 7	f4d6,d4c5,g1e2,d1f3,g2g3,d2b3,f4h2,f4g5,d2f3,d1a4,f1b5,g1f3,f1d3,a1c1,a1b1,f1e2
r1b1kb1r/pp2pppp/1qn2n2/3p2B1/3P4/2PB4/PP3PPP/RN1QK1NR w KQkq - 3 7	d1b3,b1a3,g1e2,b1d2,g5f6,d1e2,b2b4,d1d2,g5c1,d1c2,h2h4,g1f3,b2b3,d1c1,g5f4,a2a4
r1bq1rk1/ppp1bppp/2np1n2/4p3/2B1P3/2PP1N2/PP3PPP/RNBQ1RK1 w - - 1 7	a2a4,c4b3,c4b5,b1d2,h2h3,a2a3,f1e1,b2b4,c1e3,b1a3,d1e2,c1g5,g1h1,d1e1,d1c2,c1d2
r1b1kb1r/ppqp1ppp/2n1pn2/8/3NP3/2NQ4/PPP2PPP/R1B1KB1R w KQkq - 5 7	f1e2,d4b5,d4c6,c1g5,c3b5,c1e3,d4b3,c1d2,a2a3,a2a4,f2f4,g2g3,a1b1,h2h3,d3e3,d3d2
rnbq1rk1/ppp1bppp/4pn2/3pN3/2P5/6P1/PP1PPPBP/RNBQ1RK1 b - - 6 6	c7c5,c7c6,b8d7,f6d7,d5d4,e7d6,h7h6,b8c6,a7a5,f8e8,d5c4,b8a6,f6e4,d8d6,f6e8,a7a6
r1bqk2r/ppp1bppp/2np1n2/4p3/2B1P3/2PP1N2/PP3PPP/RNBQ1RK1 b kq - 0 6	e8g8,c8e6,c6a5,h7h6,a7a6,a7a5,c8d7,a8b8,c8g4,f6d7,c6b8,b7b6,d8d7,d6d5,f6g4,h7h5
r1bqk2r/pp3ppp/2nBpn2/2pp4/3P4/2P1P2N/PP1N1PPP/R2QKB1R b KQkq - 0 7	d8d6,c5d4,f6e4,c6d4,c5c4,c8d7,b7b6,c6e7,d8b6,h7h5,a7a6,a7a5,c6a5,d8d7,h7h6,g7g6
r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1BNP1N2/PPP2PPP/R1BQR1K1 b kq - 2 9	e8g8,a5b3,c8d7,h7h6,c7c6,c7c5,a8b8,c8b7,c8g4,a8a7,f6d7,c8e6,h7h5,d8d7,f6g4,e8f8
1rbqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP1NP1/PPP2PBP/R1BQK2R w KQk - 2 7	a2a4,e1g1,a2a3,c1e3,h2h3,h2h4,c1f4,a1b1,c3e2,c1g5,f3h4,c3d5,c3b5,c1d2,d1e2,f3g5
r1bqk1nr/pp2ppbp/2np2p1/2p5/4P3/2NP1NP1/PPP2PBP/R1BQK2R b KQkq - 1 6	g8f6,a8b8,e7e5,a7a6,c8d7,h7h6,b7b6,c8g4,e7e6,c8e6,d8c7,g8h6,d8d7,d8a5,c6b4,c6a5
rnbq1rk1/pp3ppp/4pn2/b1p5/2BP4/P1N1P2P/1P2NPP1/R1BQK2R b KQ - 2 9	b8c6,c5d4,b7b6,d8c7,d8e7,a5b6,d8d6,a7a6,a5c7,b8d7,a5c3,f6e4,d8d7,b8a6,f6d5,h7h6
r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1B3/PPPQBPPP/R3K2R w KQ - 6 9	e1c1,h2h4,d4b3,h2h3,a1d1,f2f3,e1g1,f2f4,a2a4,d4c6,a1c1,a2a3,b2b3,d4b5,a1b1,e2f3
rnbq1rk1/pp3ppp/4pn2/b1p5/2BP4/P1N1P2P/1P3PP1/R1BQK1NR w KQ - 1 9	g1e2,c4d3,g1f3,d1d3,c4e2,c4b3,d1e2,c4a2,c4b5,c1d2,d1d2,a1b1,a3a4,d4c5,d1b3,b2b4
r1bqk2r/pp3ppp/2nbpn2/2pp4/3P1B2/2P1P2N/PP1N1PPP/R2QKB1R w KQkq - 2 7	f4d6,f1b5,f1e2,f4g3,d2f3,a2a3,a2a4,f1d3,a1b1,d1c2,d2b3,a1c1,d1a4,g2g3,d1b3,d4c5
r1bqk2r/pp2ppbp/2np1np1/8/3NP3/2N1B3/PPPQBPPP/R3K2R b KQkq - 5 8	f6g4,e8g8,c6d4,a8b8,a7a6,c8e6,c8d7,h7h5,d8a5,d8c7,d6d5,f6d7,h7h6,c8g4,d8d7,a7a5
rnbqk2r/1p2bppp/p2ppn2/8/4PPP1/1NN5/PPP4P/R1BQKB1R b KQkq - 0 8	d6d5,h7h6,b8c6,b7b5,f6d7,e8g8,d8c7,b7b6,g7g5,d8b6,f6g8,e6e5,h7h5,g7g6,a6a5,e7f8
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1B2/2P1P2P/PP1N1PP1/R2QKBNR b KQkq - 0 6	f8d6,h7h6,c5d4,c5c4,f8e7,a7a5,a7a6,b7b6,c8d7,d8d7,d8b6,g7g6,f6e4,f6g8,c6b8,h7h5
r2qk2r/pp2bppp/2npbn2/3Np3/4P3/1N3P2/PPP3PP/R1BQKB1R w KQkq - 4 9	c2c3,c1e3,f1e2,f1c4,c2c4,g2g3,a2a3,f1b5,d1d3,d1d2,d5e7,e1f2,a1b1,a2a4,d5f6,g2g4
rnbqk2r/1p2bppp/p3pn2/3p4/4PPP1/1NN5/PPP4P/R1BQKB1R w KQkq - 0 9	e4e5,f1g2,c1e3,g4g5,h2h4,e4d5,f1e2,h1g1,f1h3,f1d3,h2h3,d1e2,a2a3,e1f2,d1d2,a1b1
r1bqkb1r/pp3ppp/2np1n2/4p3/4P3/N1N5/PPP2PPP/R1BQKB1R b KQkq - 1 7	f8e7,c8g4,c8e6,h7h6,a8b8,a7a6,c6d4,g7g6,h7h5,c8d7,d6d5,d8d7,f6g4,c6a5,c6b4,h8g8
rnbq1rk1/pp2bppp/4pn2/2ppN3/2P5/6P1/PP1PPPBP/RNBQ1RK1 w - - 0 7	d2d3,e2e3,d2d4,b2b3,c4d5,b1a3,f2f4,a2a4,f1e1,b1c3,e5f3,h2h4,d1c2,g1h1,f2f3,e5d3
r2qkb1r/pp3ppp/2npbn2/3Np3/4P3/1N3P2/PPP3PP/R1BQKB1R b KQkq - 3 8	f8e7,c6e7,e6d5,e6d7,a7a6,a8c8,e6c8,h7h5,g7g6,d8d7,c6b8,h7h6,d8c8,a8b8,d8b8,f6d7
r1bqkb1r/1p3ppp/p1np1n2/1N2p3/4P3/2N2P2/PPP3PP/R1BQKB1R w KQkq - 0 8	b5a3,c1e3,a2a3,f1d3,f1e2,c1g5,f1c4,c1d2,a2a4,g2g4,c3d5,b2b3,h2h3,f3f4,a1b1,c3a4
r1bqk1nr/pp3pbp/2npp1p1/2p5/P3P3/2NP2P1/1PP2PBP/R1BQK1NR w KQkq - 0 7	c1e3,g1e2,g1f3,f2f4,h2h4,c1d2,d1d2,a1b1,c1f4,h2h3,c3e2,d1e2,f2f3,g1h3,a1a3,c3b5
r1bqkbnr/pp1p1ppp/2n1p3/8/3NP3/6P1/PPP2P1P/RNBQKB1R b KQkq - 0 5	d7d5,f8c5,h7h5,g8e7,d8a5,f8b4,g8f6,d8b6,e6e5,a7a6,h7h6,d7d6,f8e7,c6d4,b7b6,a8b8
r1bqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NP2P1/PPP3BP/R1BQK1NR w KQkq - 0 7	g1f3,c1d2,c1e3,a2a4,c3e2,a1b1,d1e2,d1d2,h2h3,a2a3,g1h3,g1e2,c3b5,g2h3,d1f3,g2f1
r1bqkb1r/pp3ppp/2np1n2/1N2p3/4P3/2N2P2/PPP3PP/R1BQKB1R b KQkq - 0 7	a7a6,f8e7,a8b8,h7h6,h7h5,c6a5,c6b4,c8e6,c6b8,b7b6,e8d7,h8g8,d8e7,e8e7,d8d7,a7a5
rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2NBPN2/PP3PPP/R1BQK2R b KQ - 1 6	c7c5,b7b6,d5c4,a7a6,b8d7,h7h6,f8e8,b8c6,d8e7,a7a5,b4e7,c8d7,b4d6,c7c6,b4c3,b4a5
r1bqkbnr/pp1p1ppp/2n1p3/1N6/4P3/8/PPP2PPP/RNBQKB1R b KQkq - 2 5	d7d6,g8f6,f8b4,a7a6,f8c5,f8e7,d8a5,d7d5,h7h6,b7b6,h7h5,e6e5,f7f5,a8b8,c6e5,f7f6
r1bqk2r/ppp1bppp/2np1n2/4p3/P1B1P3/2NP1N2/1PP2PPP/R1BQK2R b KQkq - 0 6	c8g4,e8g8,c6b4,h7h6,a7a5,c6a5,a7a6,a8b8,c8d7,c8e6,b7b6,f6g4,c6b8,d8d7,f6g8,c6d4
rnbqk2r/ppp2ppp/8/3p4/1b1Pn3/2P2N1P/PP3PP1/RNBQKB1R b KQkq - 0 7	b4d6,b4e7,b4a5,d8e7,b4f8,b8c6,e4f2,a7a5,e8g8,d8d6,c8f5,h7h6,a7a6,c8d7,c8h3,c7c6
r1bqk2r/2p1bppp/p2p1n2/np2p3/4P3/1B1P1N2/PPPN1PPP/R1BQR1K1 b kq - 2 9	e8g8,a5b3,c7c5,c8b7,c7c6,c8d7,h7h6,a8b8,c8g4,d8d7,a8a7,f6d7,h7h5,g7g6,f6g4,c8e6
r1bqk1nr/pp2ppbp/2np2p1/2p5/P3P3/2NP2P1/1PP2PBP/R1BQK1NR b KQkq - 0 6	e7e5,g8f6,e7e6,b7b6,h7h6,d8d7,a8b8,c8d7,a7a6,c6b4,g8h6,h7h5,d8a5,d8c7,f7f6,c8e6
r2qkb1r/pp3ppp/2np1n2/4p3/4P1b1/N1N5/PPP2PPP/R1BQKB1R w KQkq - 2 8	f2f3,d1d3,d1d2,f1e2,c3e2,c1g5,d1g4,d1d5,f1a6,c1d2,c1e3,d1e2,f1d3,a3c4,c3d5,f1c4
r1bqkbnr/pp3ppp/2npp3/1N6/4P3/8/PPP2PPP/RNBQKB1R w KQkq - 0 6	c2c4,c1f4,g2g3,c2c3,b1c3,b5d4,d1d3,h2h3,f1e2,c1e3,a2a4,b5c3,f1c4,f1d3,a2a3,b1d2
r1b2rk1/pp3ppp/2nqpn2/2pp4/3P4/2P1PN2/PP1NBPPP/R2Q1RK1 b - - 3 9	f8d8,b7b6,e6e5,h7h6,a8b8,a7a5,c8d7,g7g6,a7a6,f8e8,d6e7,c6e7,c5d4,h7h5,g8h8,f6d7
r1bqk2r/1p2ppbp/p1np2p1/2pN4/P3P1n1/3P2P1/1PP2PBP/R1BQK1NR b KQkq - 3 9	e8g8,e7e6,a8b8,g4f6,h7h6,c8d7,b7b6,d8a5,a8a7,c8e6,a6a5,h7h5,c6a5,g7d4,g4h6,e7e5
r1b2rk1/pp3ppp/2nqpn2/2pp4/3P4/2P1PN2/PP1NBPPP/R2QK2R w KQ - 2 9	e1g1,h2h3,d1b3,d1a4,a1c1,d1c2,a2a4,d1c1,b2b3,d1b1,d2f1,a2a3,e2d3,e2b5,d2b3,d4c5
r1bqk2r/pp1n1ppp/2pbpn2/3p4/2PP4/2N1PN2/PP2BPPP/R1BQK2R w KQkq - 3 7	b2b3,e1g1,a2a4,d1c2,c1d2,h2h3,f3d2,a2a3,d1d2,e2d3,d1b3,d1a4,f3g5,d1d3,a1b1,g2g3
r1bqkb1r/pp1n1ppp/2p1pn2/3p4/2PP4/2N1PN2/PP2BPPP/R1BQK2R b KQkq - 2 6	b7b6,f8e7,f8d6,d5c4,h7h6,a7a6,d8c7,f8b4,g7g6,a7a5,d8a5,a8b8,f6e4,d8b6,c6c5,d7b6
r1bq1rk1/ppp1bppp/2np1n2/4p3/P1B1P3/2NP1N2/1PP2PPP/R1BQK2R w KQ - 1 7	e1g1,h2h3,c1d2,a4a5,c1e3,a1b1,c1g5,c4a2,c3e2,c3d5,c4b3,d1e2,f3d2,c3b1,c3b5,f3g1
r1bq1rk1/1pp2pp1/p1np1n1p/2b1p3/4P3/1BPP1N2/PP3PPP/RNBQR1K1 w - - 2 9	b1d2,a2a4,h2h3,d3d4,a2a3,b3c2,c1e3,e1e2,c1d2,d1e2,e1f1,g1f1,d1d2,b1a3,b3a4,d1c2
